Product_Category,Product_Name,Quantity,Payment_Method,Review_Rating,Review_Text,State,Review_Text_sentiment,Review_Text_sentiment_num,Review_Text_sentiment_confidence
Electronics,Tablet,1,Debit Card,2,Product not as expected,Assam,neutral,1,0.3900465667247772
Home & Kitchen,Vacuum Cleaner,4,Debit Card,5,Worth every rupee!,Kerala,positive,2,0.900964081287384
Beauty,Perfume,2,Credit Card,2,Quality could improve,Mizoram,positive,2,0.8631800413131714
Beauty,Face Cream,2,Cash on Delivery,4,Good quality,Bihar,positive,2,0.9450585246086121
Books,Biography,5,Cash on Delivery,1,Waste of money,Jharkhand,negative,0,0.994858980178833
Clothing,T-Shirt,1,Cash on Delivery,3,Fair deal,Uttar Pradesh,positive,2,0.757193922996521
Home & Kitchen,Vacuum Cleaner,5,Debit Card,4,Good quality,Sikkim,positive,2,0.9450585246086121
Beauty,Face Cream,5,Cash on Delivery,1,Very bad product,Jharkhand,negative,0,0.9768244624137878
Books,Science Textbook,5,Debit Card,5,Fantastic quality!,Punjab,positive,2,0.9278391599655151
Clothing,Sneakers,2,UPI,3,Could be better,Assam,positive,2,0.750451922416687
Home & Kitchen,Cookware Set,4,Credit Card,4,Pretty decent,Jharkhand,positive,2,0.8838034272193909
Electronics,Smartphone,2,Cash on Delivery,5,Loved it!,Tripura,positive,2,0.7877822518348694
Clothing,Jeans,1,Debit Card,4,Value for money,Manipur,neutral,1,0.5708264708518982
Electronics,Headphones,3,Debit Card,2,Quality could improve,Madhya Pradesh,positive,2,0.8631800413131714
Beauty,Shampoo,5,Cash on Delivery,4,Pretty decent,Madhya Pradesh,positive,2,0.8838034272193909
Beauty,Perfume,3,Cash on Delivery,4,Good quality,Uttarakhand,positive,2,0.9450585246086121
Electronics,Smartwatch,5,UPI,2,Poor packaging,Sikkim,negative,0,0.9881618618965149
Beauty,Perfume,3,UPI,2,Poor packaging,Andhra Pradesh,negative,0,0.9881618618965149
Beauty,Hair Dryer,1,Cash on Delivery,2,Quality could improve,Meghalaya,positive,2,0.8631800413131714
Home & Kitchen,Mixer Grinder,1,Debit Card,5,Worth every rupee!,Goa,positive,2,0.900964081287384
Books,Biography,1,Cash on Delivery,3,Not bad,Nagaland,neutral,1,0.48498252034187317
Clothing,Saree,2,Cash on Delivery,4,Satisfied with the product,Haryana,positive,2,0.9785903692245483
Books,Fiction Novel,5,Cash on Delivery,2,Product not as expected,Chhattisgarh,neutral,1,0.3900465667247772
Beauty,Shampoo,4,Debit Card,4,Pretty decent,Telangana,positive,2,0.8838034272193909
Clothing,Jacket,1,UPI,4,Good quality,Madhya Pradesh,positive,2,0.9450585246086121
Books,Biography,1,UPI,5,Excellent product!,Uttar Pradesh,positive,2,0.9557949304580688
Beauty,Lipstick,2,UPI,2,Product not as expected,Uttar Pradesh,neutral,1,0.3900465667247772
Books,Comics,5,Debit Card,1,Very bad product,West Bengal,negative,0,0.9768244624137878
Beauty,Shampoo,3,Credit Card,2,Not satisfied,Nagaland,negative,0,0.9404667615890503
Clothing,Jeans,2,UPI,3,Fair deal,Jharkhand,positive,2,0.757193922996521
Home & Kitchen,Mixer Grinder,4,Cash on Delivery,3,Okay product,Rajasthan,positive,2,0.7045726180076599
Beauty,Lipstick,4,Credit Card,3,Not bad,Chhattisgarh,neutral,1,0.48498252034187317
Clothing,Jeans,5,Credit Card,5,Fantastic quality!,Jharkhand,positive,2,0.9278391599655151
Electronics,Smartwatch,4,Cash on Delivery,5,Highly recommend!,Sikkim,positive,2,0.9508875012397766
Clothing,Jacket,2,UPI,5,Worth every rupee!,Uttar Pradesh,positive,2,0.900964081287384
Electronics,Headphones,3,Cash on Delivery,1,Terrible experience,West Bengal,negative,0,0.9610510468482971
Home & Kitchen,Cookware Set,5,Cash on Delivery,4,Would buy again,Telangana,positive,2,0.8037182092666626
Books,Fiction Novel,4,UPI,1,Very bad product,Rajasthan,negative,0,0.9768244624137878
Electronics,Smartphone,4,UPI,4,Satisfied with the product,Kerala,positive,2,0.9785903692245483
Clothing,T-Shirt,1,Debit Card,2,Quality could improve,Andhra Pradesh,positive,2,0.8631800413131714
Books,Science Textbook,2,UPI,3,Could be better,Nagaland,positive,2,0.750451922416687
Electronics,Laptop,3,Credit Card,4,Good quality,West Bengal,positive,2,0.9450585246086121
Clothing,Sneakers,3,UPI,1,Waste of money,Nagaland,negative,0,0.994858980178833
Books,Children's Book,3,UPI,2,Product not as expected,Chhattisgarh,neutral,1,0.3900465667247772
Home & Kitchen,Air Fryer,5,UPI,4,Satisfied with the product,Bihar,positive,2,0.9785903692245483
Beauty,Perfume,5,Credit Card,4,Satisfied with the product,Arunachal Pradesh,positive,2,0.9785903692245483
Electronics,Headphones,2,Credit Card,4,Would buy again,Andhra Pradesh,positive,2,0.8037182092666626
Books,Biography,5,UPI,3,Not bad,Odisha,neutral,1,0.48498252034187317
Books,Comics,1,UPI,2,Disappointed,Punjab,negative,0,0.986985981464386
Home & Kitchen,Water Purifier,1,Debit Card,1,Never buying again,Madhya Pradesh,negative,0,0.9667354226112366
Books,Fiction Novel,4,Debit Card,5,Excellent product!,Nagaland,positive,2,0.9557949304580688
Clothing,Saree,1,Debit Card,4,Would buy again,Nagaland,positive,2,0.8037182092666626
Beauty,Lipstick,1,Credit Card,5,Highly recommend!,Assam,positive,2,0.9508875012397766
Clothing,Saree,4,Cash on Delivery,1,Waste of money,Jharkhand,negative,0,0.994858980178833
Books,Fiction Novel,1,Credit Card,1,Terrible experience,Gujarat,negative,0,0.9610510468482971
Books,Biography,3,Credit Card,1,Very bad product,Telangana,negative,0,0.9768244624137878
Electronics,Tablet,4,Credit Card,4,Would buy again,Telangana,positive,2,0.8037182092666626
Beauty,Hair Dryer,1,UPI,3,Fair deal,Telangana,positive,2,0.757193922996521
Home & Kitchen,Air Fryer,4,Debit Card,4,Value for money,Kerala,neutral,1,0.5708264708518982
Electronics,Headphones,4,Debit Card,2,Quality could improve,Gujarat,positive,2,0.8631800413131714
Electronics,Tablet,4,Cash on Delivery,2,Product not as expected,Maharashtra,neutral,1,0.3900465667247772
Home & Kitchen,Mixer Grinder,2,UPI,2,Product not as expected,Rajasthan,neutral,1,0.3900465667247772
Books,Biography,1,Debit Card,2,Product not as expected,West Bengal,neutral,1,0.3900465667247772
Books,Children's Book,3,Credit Card,2,Not satisfied,Mizoram,negative,0,0.9404667615890503
Electronics,Headphones,1,Credit Card,5,Fantastic quality!,Chhattisgarh,positive,2,0.9278391599655151
Clothing,T-Shirt,5,Cash on Delivery,1,Defective item,Goa,negative,0,0.9707651734352112
Home & Kitchen,Mixer Grinder,2,Cash on Delivery,5,Fantastic quality!,Goa,positive,2,0.9278391599655151
Home & Kitchen,Cookware Set,1,Debit Card,5,Excellent product!,Haryana,positive,2,0.9557949304580688
Clothing,Saree,3,Debit Card,5,Fantastic quality!,Punjab,positive,2,0.9278391599655151
Beauty,Shampoo,5,Credit Card,1,Never buying again,Uttarakhand,negative,0,0.9667354226112366
Beauty,Perfume,3,Cash on Delivery,4,Good quality,Himachal Pradesh,positive,2,0.9450585246086121
Clothing,Saree,1,Debit Card,4,Good quality,Gujarat,positive,2,0.9450585246086121
Electronics,Smartphone,5,UPI,2,Product not as expected,Bihar,neutral,1,0.3900465667247772
Beauty,Shampoo,5,Credit Card,5,Excellent product!,Goa,positive,2,0.9557949304580688
Electronics,Laptop,5,UPI,5,Highly recommend!,Sikkim,positive,2,0.9508875012397766
Clothing,Jeans,5,Debit Card,3,Not bad,Uttar Pradesh,neutral,1,0.48498252034187317
Beauty,Lipstick,3,Debit Card,3,Could be better,Odisha,positive,2,0.750451922416687
Books,Comics,3,Debit Card,1,Never buying again,West Bengal,negative,0,0.9667354226112366
Books,Children's Book,5,Debit Card,5,Excellent product!,Arunachal Pradesh,positive,2,0.9557949304580688
Beauty,Face Cream,2,Debit Card,5,Highly recommend!,West Bengal,positive,2,0.9508875012397766
Clothing,T-Shirt,5,UPI,5,Worth every rupee!,Tripura,positive,2,0.900964081287384
Beauty,Perfume,1,Credit Card,5,Loved it!,Nagaland,positive,2,0.7877822518348694
Books,Science Textbook,2,UPI,4,Satisfied with the product,Manipur,positive,2,0.9785903692245483
Books,Children's Book,5,UPI,2,Quality could improve,Rajasthan,positive,2,0.8631800413131714
Beauty,Hair Dryer,1,Credit Card,2,Disappointed,Nagaland,negative,0,0.986985981464386
Books,Comics,5,Cash on Delivery,1,Terrible experience,Assam,negative,0,0.9610510468482971
Home & Kitchen,Cookware Set,2,Debit Card,1,Defective item,Jharkhand,negative,0,0.9707651734352112
Home & Kitchen,Water Purifier,3,UPI,3,Average,Sikkim,neutral,1,0.4617282748222351
Beauty,Hair Dryer,1,Cash on Delivery,4,Would buy again,Assam,positive,2,0.8037182092666626
Beauty,Perfume,1,Cash on Delivery,3,Fair deal,Himachal Pradesh,positive,2,0.757193922996521
Clothing,Jacket,2,Debit Card,1,Defective item,Bihar,negative,0,0.9707651734352112
Home & Kitchen,Mixer Grinder,1,Cash on Delivery,4,Satisfied with the product,Gujarat,positive,2,0.9785903692245483
Home & Kitchen,Cookware Set,4,UPI,3,Not bad,Telangana,neutral,1,0.48498252034187317
Electronics,Headphones,2,Cash on Delivery,2,Product not as expected,Odisha,neutral,1,0.3900465667247772
Beauty,Lipstick,4,Cash on Delivery,5,Loved it!,Meghalaya,positive,2,0.7877822518348694
Clothing,T-Shirt,5,Debit Card,1,Very bad product,Karnataka,negative,0,0.9768244624137878
Books,Comics,5,UPI,5,Worth every rupee!,Kerala,positive,2,0.900964081287384
Electronics,Tablet,4,Cash on Delivery,1,Waste of money,Chhattisgarh,negative,0,0.994858980178833
Books,Science Textbook,3,UPI,4,Pretty decent,Sikkim,positive,2,0.8838034272193909
Home & Kitchen,Cookware Set,3,Credit Card,5,Highly recommend!,Rajasthan,positive,2,0.9508875012397766
Clothing,Saree,4,Cash on Delivery,4,Pretty decent,Haryana,positive,2,0.8838034272193909
Clothing,Jeans,2,Credit Card,3,Average,Bihar,neutral,1,0.4617282748222351
Clothing,Jeans,2,Cash on Delivery,1,Never buying again,Jharkhand,negative,0,0.9667354226112366
Home & Kitchen,Air Fryer,1,Debit Card,5,Excellent product!,Punjab,positive,2,0.9557949304580688
Home & Kitchen,Air Fryer,5,UPI,5,Fantastic quality!,Assam,positive,2,0.9278391599655151
Electronics,Laptop,3,Credit Card,5,Fantastic quality!,Gujarat,positive,2,0.9278391599655151
Electronics,Laptop,3,Debit Card,2,Product not as expected,Karnataka,neutral,1,0.3900465667247772
Electronics,Headphones,3,Debit Card,2,Product not as expected,Meghalaya,neutral,1,0.3900465667247772
Home & Kitchen,Air Fryer,2,Cash on Delivery,4,Satisfied with the product,Manipur,positive,2,0.9785903692245483
Electronics,Smartphone,4,UPI,4,Satisfied with the product,Karnataka,positive,2,0.9785903692245483
Electronics,Laptop,5,Debit Card,5,Worth every rupee!,Punjab,positive,2,0.900964081287384
Beauty,Hair Dryer,2,Credit Card,4,Satisfied with the product,Sikkim,positive,2,0.9785903692245483
Beauty,Hair Dryer,3,Cash on Delivery,1,Terrible experience,Jharkhand,negative,0,0.9610510468482971
Electronics,Laptop,5,Cash on Delivery,1,Never buying again,Tamil Nadu,negative,0,0.9667354226112366
Books,Comics,3,UPI,5,Fantastic quality!,Odisha,positive,2,0.9278391599655151
Electronics,Laptop,4,UPI,1,Terrible experience,Chhattisgarh,negative,0,0.9610510468482971
Beauty,Perfume,2,Debit Card,5,Excellent product!,Odisha,positive,2,0.9557949304580688
Electronics,Smartwatch,2,Cash on Delivery,1,Waste of money,Odisha,negative,0,0.994858980178833
Books,Children's Book,3,Debit Card,2,Disappointed,Kerala,negative,0,0.986985981464386
Clothing,Saree,1,Cash on Delivery,5,Excellent product!,Uttar Pradesh,positive,2,0.9557949304580688
Electronics,Smartwatch,5,Credit Card,2,Product not as expected,Karnataka,neutral,1,0.3900465667247772
Clothing,Jacket,1,Credit Card,2,Poor packaging,Maharashtra,negative,0,0.9881618618965149
Books,Biography,4,Credit Card,2,Not satisfied,Goa,negative,0,0.9404667615890503
Clothing,Saree,1,Credit Card,5,Fantastic quality!,Andhra Pradesh,positive,2,0.9278391599655151
Home & Kitchen,Water Purifier,3,UPI,1,Defective item,Karnataka,negative,0,0.9707651734352112
Electronics,Smartphone,4,UPI,4,Value for money,Haryana,neutral,1,0.5708264708518982
Books,Science Textbook,3,Credit Card,5,Loved it!,Uttar Pradesh,positive,2,0.7877822518348694
Home & Kitchen,Air Fryer,1,Cash on Delivery,1,Very bad product,Haryana,negative,0,0.9768244624137878
Clothing,Saree,5,Debit Card,2,Poor packaging,Tamil Nadu,negative,0,0.9881618618965149
Books,Children's Book,3,Cash on Delivery,5,Excellent product!,Telangana,positive,2,0.9557949304580688
Home & Kitchen,Vacuum Cleaner,5,Debit Card,4,Would buy again,Rajasthan,positive,2,0.8037182092666626
Clothing,Jeans,4,Debit Card,3,Could be better,Maharashtra,positive,2,0.750451922416687
Clothing,T-Shirt,2,Debit Card,2,Product not as expected,Himachal Pradesh,neutral,1,0.3900465667247772
Beauty,Face Cream,1,Cash on Delivery,3,Not bad,Uttarakhand,neutral,1,0.48498252034187317
Beauty,Lipstick,1,Cash on Delivery,5,Excellent product!,Kerala,positive,2,0.9557949304580688
Beauty,Hair Dryer,2,Debit Card,5,Worth every rupee!,Chhattisgarh,positive,2,0.900964081287384
Clothing,T-Shirt,4,Cash on Delivery,5,Worth every rupee!,Sikkim,positive,2,0.900964081287384
Clothing,Jacket,2,Debit Card,5,Highly recommend!,Telangana,positive,2,0.9508875012397766
Clothing,T-Shirt,4,Debit Card,3,Not bad,Karnataka,neutral,1,0.48498252034187317
Books,Comics,3,Debit Card,5,Fantastic quality!,Meghalaya,positive,2,0.9278391599655151
Electronics,Smartwatch,5,Debit Card,3,Fair deal,Manipur,positive,2,0.757193922996521
Clothing,Saree,1,Credit Card,4,Good quality,Manipur,positive,2,0.9450585246086121
Home & Kitchen,Air Fryer,1,Credit Card,1,Terrible experience,Kerala,negative,0,0.9610510468482971
Clothing,Saree,1,Credit Card,5,Worth every rupee!,Tripura,positive,2,0.900964081287384
Beauty,Hair Dryer,4,Debit Card,4,Good quality,Jharkhand,positive,2,0.9450585246086121
Books,Fiction Novel,4,Cash on Delivery,2,Poor packaging,Meghalaya,negative,0,0.9881618618965149
Books,Children's Book,3,Credit Card,4,Value for money,Nagaland,neutral,1,0.5708264708518982
Electronics,Smartwatch,1,Cash on Delivery,1,Terrible experience,Bihar,negative,0,0.9610510468482971
Books,Children's Book,5,Credit Card,4,Satisfied with the product,Goa,positive,2,0.9785903692245483
Clothing,Jacket,2,Credit Card,2,Quality could improve,Rajasthan,positive,2,0.8631800413131714
Beauty,Hair Dryer,5,Cash on Delivery,2,Poor packaging,Punjab,negative,0,0.9881618618965149
Books,Children's Book,2,UPI,1,Defective item,Assam,negative,0,0.9707651734352112
Beauty,Face Cream,1,Debit Card,5,Excellent product!,Uttarakhand,positive,2,0.9557949304580688
Beauty,Lipstick,4,UPI,1,Terrible experience,Himachal Pradesh,negative,0,0.9610510468482971
Home & Kitchen,Cookware Set,5,Debit Card,2,Disappointed,West Bengal,negative,0,0.986985981464386
Beauty,Hair Dryer,4,Credit Card,3,Okay product,Uttarakhand,positive,2,0.7045726180076599
Electronics,Smartphone,4,Cash on Delivery,3,Average,Chhattisgarh,neutral,1,0.4617282748222351
Home & Kitchen,Vacuum Cleaner,2,Credit Card,1,Waste of money,Nagaland,negative,0,0.994858980178833
Electronics,Smartwatch,5,UPI,2,Product not as expected,Gujarat,neutral,1,0.3900465667247772
Beauty,Hair Dryer,4,Cash on Delivery,1,Terrible experience,Himachal Pradesh,negative,0,0.9610510468482971
Clothing,T-Shirt,1,Credit Card,4,Value for money,Telangana,neutral,1,0.5708264708518982
Beauty,Lipstick,5,UPI,4,Good quality,Rajasthan,positive,2,0.9450585246086121
Beauty,Shampoo,3,Cash on Delivery,1,Waste of money,Assam,negative,0,0.994858980178833
Clothing,Jeans,1,Credit Card,1,Waste of money,Telangana,negative,0,0.994858980178833
Electronics,Headphones,1,Cash on Delivery,4,Satisfied with the product,Assam,positive,2,0.9785903692245483
Home & Kitchen,Water Purifier,5,Credit Card,3,Fair deal,Andhra Pradesh,positive,2,0.757193922996521
Home & Kitchen,Mixer Grinder,4,Debit Card,3,Average,West Bengal,neutral,1,0.4617282748222351
Beauty,Lipstick,4,Credit Card,4,Satisfied with the product,Mizoram,positive,2,0.9785903692245483
Clothing,Jeans,5,UPI,5,Fantastic quality!,Rajasthan,positive,2,0.9278391599655151
Beauty,Shampoo,1,Cash on Delivery,2,Poor packaging,Andhra Pradesh,negative,0,0.9881618618965149
Electronics,Tablet,4,Debit Card,4,Good quality,Uttarakhand,positive,2,0.9450585246086121
Electronics,Tablet,2,UPI,5,Highly recommend!,Odisha,positive,2,0.9508875012397766
Books,Fiction Novel,4,Credit Card,4,Value for money,Odisha,neutral,1,0.5708264708518982
Clothing,T-Shirt,1,Debit Card,3,Fair deal,Madhya Pradesh,positive,2,0.757193922996521
Clothing,T-Shirt,1,Cash on Delivery,4,Satisfied with the product,Tripura,positive,2,0.9785903692245483
Clothing,Sneakers,1,Credit Card,4,Value for money,Odisha,neutral,1,0.5708264708518982
Electronics,Smartphone,1,Credit Card,5,Highly recommend!,Gujarat,positive,2,0.9508875012397766
Books,Science Textbook,3,Cash on Delivery,3,Could be better,Arunachal Pradesh,positive,2,0.750451922416687
Books,Science Textbook,2,Debit Card,5,Worth every rupee!,Nagaland,positive,2,0.900964081287384
Electronics,Tablet,2,Debit Card,5,Fantastic quality!,Himachal Pradesh,positive,2,0.9278391599655151
Electronics,Headphones,2,Credit Card,1,Defective item,Nagaland,negative,0,0.9707651734352112
Beauty,Face Cream,3,UPI,2,Product not as expected,Nagaland,neutral,1,0.3900465667247772
Electronics,Smartwatch,5,Debit Card,4,Would buy again,Meghalaya,positive,2,0.8037182092666626
Home & Kitchen,Air Fryer,2,Debit Card,3,Average,Rajasthan,neutral,1,0.4617282748222351
Clothing,Jacket,3,Debit Card,3,Average,Tripura,neutral,1,0.4617282748222351
Beauty,Perfume,4,Debit Card,5,Worth every rupee!,Chhattisgarh,positive,2,0.900964081287384
Books,Comics,5,Credit Card,1,Waste of money,Kerala,negative,0,0.994858980178833
Beauty,Face Cream,2,UPI,1,Terrible experience,Madhya Pradesh,negative,0,0.9610510468482971
Clothing,Jacket,1,Credit Card,3,Okay product,Haryana,positive,2,0.7045726180076599
Electronics,Smartphone,5,UPI,5,Excellent product!,Tripura,positive,2,0.9557949304580688
Home & Kitchen,Cookware Set,1,UPI,2,Quality could improve,Odisha,positive,2,0.8631800413131714
Electronics,Smartphone,5,Credit Card,2,Quality could improve,Telangana,positive,2,0.8631800413131714
Books,Children's Book,2,Cash on Delivery,5,Excellent product!,West Bengal,positive,2,0.9557949304580688
Clothing,T-Shirt,3,Cash on Delivery,2,Not satisfied,Jharkhand,negative,0,0.9404667615890503
Books,Fiction Novel,1,Cash on Delivery,4,Satisfied with the product,Chhattisgarh,positive,2,0.9785903692245483
Beauty,Shampoo,1,Credit Card,4,Satisfied with the product,Manipur,positive,2,0.9785903692245483
Books,Comics,1,UPI,5,Excellent product!,Mizoram,positive,2,0.9557949304580688
Beauty,Lipstick,3,Debit Card,3,Could be better,Mizoram,positive,2,0.750451922416687
Clothing,Jeans,2,Debit Card,1,Very bad product,Assam,negative,0,0.9768244624137878
Electronics,Tablet,5,UPI,1,Terrible experience,Madhya Pradesh,negative,0,0.9610510468482971
Home & Kitchen,Water Purifier,3,Debit Card,3,Fair deal,Kerala,positive,2,0.757193922996521
Electronics,Tablet,4,Cash on Delivery,3,Could be better,Mizoram,positive,2,0.750451922416687
Clothing,Saree,5,Credit Card,4,Satisfied with the product,Andhra Pradesh,positive,2,0.9785903692245483
Clothing,Sneakers,4,Cash on Delivery,1,Very bad product,Sikkim,negative,0,0.9768244624137878
Books,Comics,5,Cash on Delivery,4,Satisfied with the product,Haryana,positive,2,0.9785903692245483
Electronics,Smartwatch,5,Cash on Delivery,3,Not bad,West Bengal,neutral,1,0.48498252034187317
Electronics,Tablet,1,UPI,3,Fair deal,Uttar Pradesh,positive,2,0.757193922996521
Home & Kitchen,Water Purifier,2,UPI,1,Very bad product,Punjab,negative,0,0.9768244624137878
Electronics,Smartwatch,3,Credit Card,3,Fair deal,Sikkim,positive,2,0.757193922996521
